city,lat,lng,country,admin_name,population,greenSpaceArea_m2,greenSpaceArea_km2
North Adams,42.6844,-73.1166,United States,Massachusetts,12937.0,336595.0564509074,0.34
Newcastle,47.5304,-122.1633,United States,Washington,12931.0,6289070.561516707,6.29
Meadville,41.6476,-80.1468,United States,Pennsylvania,12929.0,572867.2295540305,0.57
Byram,32.189,-90.2861,United States,Mississippi,12922.0,268184535.45526487,268.18
Lahaina,20.8848,-156.6618,United States,Hawaii,12906.0,27285473.294708528,27.29
Fostoria,41.16,-83.4121,United States,Ohio,12904.0,32067833.273941897,32.07
El Dorado,37.821,-96.8613,United States,Kansas,12882.0,318272329.7435471,318.27
Athens,32.2041,-95.8321,United States,Texas,12878.0,73036946.75011837,73.04
Mountain Home,36.3351,-92.384,United States,Arkansas,12876.0,13984405.432640797,13.98
Harrison,44.1935,-88.2941,United States,Wisconsin,12872.0,154608786.96973038,154.61
Smyrna,39.2935,-75.6083,United States,Delaware,12870.0,180827756.33596665,180.83
Salisbury,40.7454,-73.5604,United States,New York,12861.0,213971382.710605,213.97
Cheney,47.4901,-117.579,United States,Washington,12848.0,220828.79604121187,0.22
Bloomsburg,41.0027,-76.4561,United States,Pennsylvania,12836.0,17566961.03277771,17.57
Santa Fe,29.3889,-95.1003,United States,Texas,12792.0,1984181.3866222904,1.98
Lumberton,39.9569,-74.8036,United States,New Jersey,12786.0,241171471.4521848,241.17
Festus,38.2194,-90.4097,United States,Missouri,12772.0,235974867.55853015,235.97
Greenville,40.1043,-84.6209,United States,Ohio,12768.0,181116863.7238643,181.12
Big Bear City,34.2536,-116.7903,United States,California,12753.0,5505547.611287524,5.51
Florence,40.0977,-74.7886,United States,New Jersey,12748.0,249939367.62436056,249.94
Eufaula,31.9102,-85.1505,United States,Alabama,12746.0,286760392.8522737,286.76
Guymon,36.6903,-101.4774,United States,Oklahoma,12743.0,6852069.148221525,6.85
Oakland,41.0313,-74.2408,United States,New Jersey,12734.0,77975049.52200772,77.98
St. Marys,41.4574,-78.5342,United States,Pennsylvania,12691.0,153851743.17582572,153.85
Marysville,39.1518,-121.5835,United States,California,12681.0,235512.5632502238,0.24
Paradise Valley,33.5434,-111.9595,United States,Arizona,12672.0,21536030.532466467,21.54
Neosho,36.8437,-94.3758,United States,Missouri,12670.0,298718392.1133155,298.72
Geneva,42.8645,-76.9826,United States,New York,12670.0,24883449.59639867,24.88
Pasadena Hills,28.2881,-82.238,United States,Florida,12654.0,176523343.6120065,176.52
Gaffney,35.0743,-81.6552,United States,South Carolina,12651.0,54365228.047479294,54.37
Branson,36.6509,-93.2636,United States,Missouri,12651.0,262787444.755557,262.79
Fulton,38.8551,-91.951,United States,Missouri,12648.0,263051682.68219703,263.05
Artesia,32.8497,-104.4268,United States,New Mexico,12632.0,19417177.821466744,19.42
Tomball,30.0951,-95.6194,United States,Texas,12630.0,155223640.15144056,155.22
Enumclaw,47.2018,-121.9897,United States,Washington,12630.0,35565156.68277019,35.57
Ottawa,38.5996,-95.2636,United States,Kansas,12615.0,41576402.92604909,41.58
Mamakating,41.586,-74.4951,United States,New York,12611.0,45513868.902579755,45.51
Levelland,33.5806,-102.3635,United States,Texas,12607.0,1060833.004688667,1.06
Mendota,36.7555,-120.3776,United States,California,12603.0,51746125.851067,51.75
Grenada,33.7816,-89.813,United States,Mississippi,12594.0,169674641.30863678,169.67
Sandy,45.3988,-122.2697,United States,Oregon,12592.0,14311993.828558812,14.31
Lindsay,36.2082,-119.0897,United States,California,12581.0,84847815.98009084,84.85
Dingman,41.3226,-74.9264,United States,Pennsylvania,12574.0,18151629.826767884,18.15
Upper,39.2563,-74.727,United States,New Jersey,12562.0,157108820.9282514,157.11
Cloquet,46.7221,-92.4923,United States,Minnesota,12559.0,136.9364471435547,0.0
Rantoul,40.3031,-88.1549,United States,Illinois,12544.0,18011654.09860977,18.01
Baraboo,43.4695,-89.7376,United States,Wisconsin,12541.0,116506499.78980768,116.51
Fortuna,40.5862,-124.1419,United States,California,12527.0,288459188.9874021,288.46
Lake Norman of Catawba,35.5995,-80.984,United States,North Carolina,12526.0,240666479.5786924,240.67
Fort Atkinson,42.9253,-88.8442,United States,Wisconsin,12522.0,40425937.78226552,40.43
Borger,35.6598,-101.4012,United States,Texas,12505.0,275554.636680603,0.28
Georgetown,31.9849,-81.226,United States,Georgia,12490.0,22376937.199785184,22.38
Boone,42.0531,-93.877,United States,Iowa,12482.0,214585394.35860416,214.59
Jerome,42.7179,-114.5159,United States,Idaho,12482.0,82931383.82486844,82.93
Sylacauga,33.178,-86.2605,United States,Alabama,12465.0,338120945.5281726,338.12
Baker,30.5832,-91.1582,United States,Louisiana,12463.0,238641263.00499552,238.64
Palmer,42.1888,-72.3112,United States,Massachusetts,12422.0,30400798.147937823,30.4
Massena,44.9609,-74.8339,United States,New York,12421.0,0.0,0.0
Escanaba,45.7477,-87.09,United States,Michigan,12403.0,739823.6348342896,0.74
Amelia,39.0269,-84.2218,United States,Ohio,12388.0,284326647.5355447,284.33
Lewisburg,35.451,-86.7901,United States,Tennessee,12376.0,255714691.61126065,255.71
Conneaut,41.9275,-80.5685,United States,Ohio,12372.0,9164609.223330509,9.16
Martinsville,40.603,-74.5751,United States,New Jersey,12370.0,335662076.0413363,335.66
Gonzales,30.2132,-90.9234,United States,Louisiana,12356.0,181831727.8696186,181.83
Blackfoot,43.194,-112.3454,United States,Idaho,12349.0,28214827.723878294,28.21
Herrin,37.7983,-89.0305,United States,Illinois,12344.0,94369138.3297477,94.37
Union,38.4399,-90.9927,United States,Missouri,12341.0,48469478.89574065,48.47
Manchester,35.463,-86.0774,United States,Tennessee,12325.0,4004424.790527758,4.0
Ocean Pines,38.3851,-75.1487,United States,Maryland,12312.0,121039374.57637233,121.04
Lake City,30.1901,-82.6471,United States,Florida,12307.0,276706003.0660052,276.71
Garden City,43.6526,-116.2743,United States,Idaho,12301.0,23759634.33735106,23.76
Madison,38.7581,-85.3973,United States,Indiana,12301.0,60773114.540871665,60.77
McComb,31.2442,-90.4716,United States,Mississippi,12295.0,248425308.93270588,248.43
Streator,41.1245,-88.8297,United States,Illinois,12279.0,27666069.32465249,27.67
Newman,37.3156,-121.0212,United States,California,12275.0,105249043.43267424,105.25
Spearfish,44.4909,-103.8155,United States,South Dakota,12268.0,4698836.618362451,4.7
Commerce,33.9963,-118.1519,United States,California,12253.0,11700609.072913544,11.7
Effingham,39.1205,-88.5509,United States,Illinois,12244.0,167788922.68810144,167.79
El Campo,29.2,-96.2723,United States,Texas,12242.0,30361186.085359037,30.36
Beatrice,40.2736,-96.7455,United States,Nebraska,12237.0,16189020.97719774,16.19
Malone,44.7956,-74.2859,United States,New York,12216.0,0.0,0.0
Kewanee,41.2399,-89.9264,United States,Illinois,12179.0,33873384.93792786,33.87
Brattleboro,42.8619,-72.6145,United States,Vermont,12162.0,9368393.593838764,9.37
Claiborne,32.5379,-92.1981,United States,Louisiana,12159.0,236944983.98953027,236.94
Camp Verde,34.569,-111.856,United States,Arizona,12132.0,8762546.761624565,8.76
New Baltimore,42.6904,-82.7398,United States,Michigan,12104.0,8254814.635746627,8.25
Crossville,35.9526,-85.0295,United States,Tennessee,12099.0,334578942.80833316,334.58
Centralia,38.5224,-89.1232,United States,Illinois,12096.0,16891237.61510807,16.89
Myrtle Grove,34.123,-77.8834,United States,North Carolina,12093.0,142080273.456154,142.08
Portales,34.1754,-103.3565,United States,New Mexico,12085.0,4282506.553211287,4.28
Washington,38.6586,-87.1591,United States,Indiana,12076.0,73151161.01818375,73.15
Gardnerville Ranchos,38.8957,-119.7492,United States,Nevada,12057.0,48890486.86585138,48.89
St. Peter,44.3295,-93.9658,United States,Minnesota,12039.0,43352.593704971616,0.04
Celebration,28.3102,-81.551,United States,Florida,12030.0,220957931.41958717,220.96
Key Largo,25.1224,-80.412,United States,Florida,12021.0,36519237.246730655,36.52
Fort Campbell North,36.6631,-87.4764,United States,Kentucky,12014.0,171097963.10616255,171.1
Saddlebrooke,32.5576,-110.874,United States,Arizona,12014.0,2261023.777126447,2.26
Eureka,38.5004,-90.6491,United States,Missouri,12008.0,77585370.40484469,77.59
Somerset,37.0834,-84.6109,United States,Kentucky,11998.0,78258027.56487624,78.26
Arkansas City,37.0726,-97.0385,United States,Kansas,11997.0,63525522.278359376,63.53
Rapho,40.1576,-76.458,United States,Pennsylvania,11987.0,110416188.8126792,110.42
Fenton,42.7994,-83.7144,United States,Michigan,11967.0,1394.5980606079102,0.0
Spencer,42.2471,-71.9919,United States,Massachusetts,11955.0,84477801.1877053,84.48
Richmond,29.5824,-95.7563,United States,Texas,11931.0,199403067.22995743,199.4
Manchester,37.4902,-77.5396,United States,Virginia,11929.0,4004424.790527758,4.0
Athol,42.5841,-72.2177,United States,Massachusetts,11921.0,41417524.760040656,41.42
Martinsville,39.4149,-86.4316,United States,Indiana,11916.0,335662076.0413363,335.66
Box Elder,44.112,-103.0818,United States,South Dakota,11905.0,762497.1837937001,0.76
Archdale,35.9032,-79.9591,United States,North Carolina,11873.0,283143014.99853224,283.14
Niles,41.8346,-86.2473,United States,Michigan,11871.0,5655818.071145505,5.66
Salem,40.9049,-80.8492,United States,Ohio,11861.0,3389163.427281907,3.39
Laurel,27.1507,-82.4534,United States,Florida,11858.0,200538964.65000352,200.54
Middleburg,30.0502,-81.9011,United States,Florida,11838.0,303076000.1530474,303.08
Elizabethtown,40.1533,-76.599,United States,Pennsylvania,11805.0,201993751.7044607,201.99
Picayune,30.5322,-89.6724,United States,Mississippi,11804.0,274628661.97432184,274.63
Evanston,41.2602,-110.9646,United States,Wyoming,11801.0,5200750.654133758,5.2
Gulfport,27.7463,-82.7099,United States,Florida,11796.0,107412722.25011262,107.41
Mountain Top,41.1353,-75.9045,United States,Pennsylvania,11791.0,106158067.97298892,106.16
Minden,32.6187,-93.2762,United States,Louisiana,11789.0,301277528.2784424,301.28
Green River,41.5127,-109.471,United States,Wyoming,11772.0,149.65635681152344,0.0
Show Low,34.2671,-110.0384,United States,Arizona,11767.0,4439091.14231343,4.44
Lawrenceburg,38.0332,-84.9031,United States,Kentucky,11749.0,343231857.5545937,343.23
New Baltimore,38.7495,-77.7151,United States,Virginia,11743.0,8254814.635746627,8.25
Crowley,30.2175,-92.3752,United States,Louisiana,11726.0,42557026.73571385,42.56
Sandy,41.1447,-78.7295,United States,Pennsylvania,11721.0,14311993.828558812,14.31
Brookhaven,31.5803,-90.4432,United States,Mississippi,11714.0,105389128.46825305,105.39
Milford,38.9091,-75.4227,United States,Delaware,11714.0,85131815.65437037,85.13
Lansing,42.5667,-76.5316,United States,New York,11702.0,0.0,0.0
Douglas,31.5065,-82.8544,United States,Georgia,11694.0,1058932.382629245,1.06
Canton,44.5802,-75.1978,United States,New York,11681.0,70221510.63751838,70.22
Franklin,39.5538,-84.2952,United States,Ohio,11672.0,185684066.3158684,185.68
Vermillion,42.7811,-96.9256,United States,South Dakota,11667.0,20405368.666153647,20.41
Bucyrus,40.8054,-82.9719,United States,Ohio,11643.0,53937553.29562162,53.94
Half Moon Bay,37.4685,-122.4382,United States,California,11633.0,106829075.62528752,106.83
Ontario,44.0259,-116.976,United States,Oregon,11610.0,17934058.451066833,17.93
Hartsville,36.3921,-86.1568,United States,Tennessee,11596.0,330182968.49997056,330.18
Lawrenceburg,35.2497,-87.3325,United States,Tennessee,11592.0,343231857.5545937,343.23
Moss Bluff,30.3039,-93.2051,United States,Louisiana,11582.0,203996237.3735684,204.0
Patterson,41.4849,-73.5921,United States,New York,11577.0,92876107.65687846,92.88
Kennebunk,43.3972,-70.5707,United States,Maine,11566.0,446062.0975071624,0.45
Gold Canyon,33.3639,-111.423,United States,Arizona,11565.0,1933958.4547356695,1.93
Stuarts Draft,38.0188,-79.0354,United States,Virginia,11554.0,149320277.33095473,149.32
Port Lavaca,28.6181,-96.6278,United States,Texas,11545.0,11485186.246920744,11.49
Platteville,42.728,-90.4681,United States,Wisconsin,11543.0,70371989.48045622,70.37
Roma,26.4166,-99.0061,United States,Texas,11531.0,4105789.672397658,4.11
Smithfield,35.5133,-78.3495,United States,North Carolina,11527.0,91601674.32232425,91.6
Norfolk,42.1163,-71.3295,United States,Massachusetts,11527.0,69746753.12145555,69.75
Loyalsock,41.2743,-76.9839,United States,Pennsylvania,11519.0,20780501.608754233,20.78
Newcastle,35.2401,-97.5995,United States,Oklahoma,11508.0,6289070.561516707,6.29
Burley,42.5379,-113.7926,United States,Idaho,11506.0,79900198.39564058,79.9
Mexico,39.1625,-91.8712,United States,Missouri,11502.0,115502220.88303176,115.5
Fort Morgan,40.2537,-103.7903,United States,Colorado,11501.0,40154686.24070637,40.15
Lovington,32.9128,-103.3276,United States,New Mexico,11495.0,6309785.760576436,6.31
Elk City,35.3862,-99.4301,United States,Oklahoma,11494.0,12997710.726156443,13.0
Oskaloosa,41.2922,-92.6404,United States,Iowa,11492.0,10100164.487893531,10.1
Farmington,42.4614,-83.3784,United States,Michigan,11486.0,4038387.5394781376,4.04
Ridgefield,45.8114,-122.7051,United States,Washington,11486.0,20333184.112031367,20.33
Healdsburg,38.6224,-122.8651,United States,California,11481.0,135586305.94274092,135.59
Bath,42.3219,-77.3083,United States,New York,11472.0,0.0,0.0
Sun Village,34.5596,-117.9558,United States,California,11472.0,7803821.906608851,7.8
Ridgefield,40.8313,-74.0147,United States,New Jersey,11465.0,20333184.112031367,20.33
Pontiac,40.8894,-88.6409,United States,Illinois,11451.0,0.0,0.0
Covington,30.481,-90.1122,United States,Louisiana,11444.0,223094743.9865287,223.09
Campbellsville,37.3445,-85.3511,United States,Kentucky,11434.0,280617525.94330215,280.62
Greensburg,39.3518,-85.5028,United States,Indiana,11431.0,278035.9540950102,0.28
Bridgeton,38.7673,-90.4275,United States,Missouri,11422.0,154779679.83347422,154.78
Rostraver,40.169,-79.8087,United States,Pennsylvania,11398.0,7452.504741893095,0.01
Fulton,43.3171,-76.4167,United States,New York,11381.0,263051682.68219703,263.05
Snyder,32.7133,-100.9116,United States,Texas,11378.0,1758603.0862635593,1.76
Morgan City,29.7041,-91.192,United States,Louisiana,11373.0,122698799.69198842,122.7
Okmulgee,35.6134,-96.0068,United States,Oklahoma,11366.0,249402590.33484995,249.4
Catskill,42.2063,-73.9435,United States,New York,11351.0,3442412.0588586545,3.44
Spencer,43.1468,-95.1534,United States,Iowa,11351.0,84477801.1877053,84.48
Ravenna,41.1612,-81.2422,United States,Ohio,11323.0,73636914.20816916,73.64
Taylorville,39.5328,-89.2804,United States,Illinois,11318.0,116562206.2873596,116.56
Anderson,40.4497,-122.295,United States,California,11267.0,21672583.04936138,21.67
Hillsborough,37.5572,-122.3586,United States,California,11258.0,193387051.82140493,193.39
Lansing,39.2428,-94.8972,United States,Kansas,11254.0,0.0,0.0
Two Rivers,44.1565,-87.5824,United States,Wisconsin,11252.0,808700.5624891391,0.81
Kings Mountain,35.2349,-81.3501,United States,North Carolina,11246.0,319412343.44329154,319.41
Barrington,42.1515,-88.1281,United States,Illinois,11244.0,102554782.91898853,102.55
Oregon,42.9253,-89.3892,United States,Wisconsin,11240.0,21933026.676837903,21.93
Lincolnton,35.4748,-81.2386,United States,North Carolina,11225.0,321847827.1187302,321.85
Granbury,32.4475,-97.7702,United States,Texas,11218.0,37523801.50558698,37.52
Abbeville,29.9751,-92.1265,United States,Louisiana,11213.0,123509098.36932312,123.51
Hanover,43.7156,-72.191,United States,New Hampshire,11205.0,106070275.21892764,106.07
Storm Lake,42.6431,-95.196,United States,Iowa,11194.0,20813505.869868517,20.81
Boiling Springs,35.045,-81.9779,United States,South Carolina,11191.0,80144048.48797423,80.14
Batesville,35.7687,-91.6227,United States,Arkansas,11163.0,314949378.6061032,314.95
Grand Rapids,47.238,-93.5327,United States,Minnesota,11158.0,0.0,0.0
Urbana,40.1085,-83.7541,United States,Ohio,11156.0,37523737.097093835,37.52
Birch Bay,48.9243,-122.7519,United States,Washington,11142.0,6613848.772959271,6.61
Warren,41.7282,-71.2629,United States,Rhode Island,11117.0,1133934.611328125,1.13
Plano,41.6757,-88.5293,United States,Illinois,11113.0,37449389.49319948,37.45
Canyon Lake,33.6885,-117.2621,United States,California,11108.0,15300517.56894064,15.3
Port Wentworth,32.1951,-81.1991,United States,Georgia,11103.0,222863898.85323268,222.86
Raceland,29.7282,-90.6362,United States,Louisiana,11094.0,166253265.36777228,166.25
Canandaigua,42.8608,-77.3182,United States,New York,11086.0,0.0,0.0
Cleveland,33.744,-90.7285,United States,Mississippi,11082.0,507537.09032135014,0.51
Clayton,37.9404,-121.9301,United States,California,11070.0,270418516.7569781,270.42
Union City,36.4267,-89.0474,United States,Tennessee,11068.0,74553342.37026674,74.55
Selma,29.5866,-98.3132,United States,Texas,11067.0,87630174.26699476,87.63
Marinette,45.0871,-87.6336,United States,Wisconsin,11065.0,485535.1586488612,0.49
Coshocton,40.2618,-81.848,United States,Ohio,11054.0,86103160.54441501,86.1
Monmouth,44.8505,-123.2284,United States,Oregon,11054.0,9341099.605113102,9.34
Sturgis,41.7991,-85.4184,United States,Michigan,11050.0,0.0,0.0
Magnolia,33.2775,-93.2261,United States,Arkansas,11044.0,333853443.6920518,333.85
Columbia,38.4581,-90.2156,United States,Illinois,11036.0,206466135.0833289,206.47
Hornsby Bend,30.2388,-97.5899,United States,Texas,11031.0,85397069.01431072,85.4
Cold Springs,39.6927,-119.9775,United States,Nevada,11029.0,2286268.9670580695,2.29
Fredericksburg,30.266,-98.8751,United States,Texas,11020.0,242848880.81111884,242.85
Gloucester Point,37.2767,-76.5043,United States,Virginia,11016.0,186529306.06267744,186.53
Waterloo,38.3403,-90.1538,United States,Illinois,11012.0,5060421.164750702,5.06
Sebring,27.477,-81.453,United States,Florida,11006.0,175862953.95209092,175.86
Collegedale,35.0526,-85.0488,United States,Tennessee,11001.0,317396809.797837,317.4
Burlington,42.6744,-88.2721,United States,Wisconsin,11000.0,273743680.6762201,273.74
Oak Ridge,41.0323,-74.4971,United States,New Jersey,10997.0,325183662.8955948,325.18
Summerfield,36.1973,-79.8997,United States,North Carolina,10986.0,124767248.9578474,124.77
Burkburnett,34.0746,-98.5672,United States,Texas,10979.0,10283077.159693578,10.28
Pebble Creek,28.1583,-82.3411,United States,Florida,10976.0,236220548.5478434,236.22
Celina,40.555,-84.5626,United States,Ohio,10974.0,40273496.34461613,40.27
North Branch,45.5137,-92.9601,United States,Minnesota,10968.0,1823.6249084472656,0.0
Grand Haven,43.0553,-86.2201,United States,Michigan,10961.0,0.0,0.0
Canton,32.5975,-90.0317,United States,Mississippi,10951.0,70221510.63751838,70.22
Belgrade,45.7789,-111.1736,United States,Montana,10941.0,9875062.880233634,9.88
Vashon,47.4122,-122.4726,United States,Washington,10939.0,18552043.50281007,18.55
Chatham,40.7274,-74.4289,United States,New Jersey,10930.0,66827526.7903224,66.83
Valley Center,33.233,-117.0158,United States,California,10929.0,47228548.948988065,47.23
Memphis,27.5435,-82.5608,United States,Florida,10923.0,110911811.5892252,110.91
Grandview,46.2443,-119.9092,United States,Washington,10922.0,174689611.02628678,174.69
Troy,38.7268,-89.8977,United States,Illinois,10920.0,653954.7226604088,0.65
Brandon,43.5928,-96.5799,United States,South Dakota,10919.0,164694918.04770127,164.69
Prineville,44.2985,-120.8607,United States,Oregon,10915.0,33512044.79023817,33.51
Rincon,32.2947,-81.2353,United States,Georgia,10910.0,289212844.0355449,289.21
Lehman,41.1518,-74.9924,United States,Pennsylvania,10905.0,41088958.12613221,41.09
Pocono,41.0612,-75.3102,United States,Pennsylvania,10899.0,52194382.3555612,52.19
Garden City,33.5926,-79.0071,United States,South Carolina,10885.0,23759634.33735106,23.76
Guthrie,35.8424,-97.4366,United States,Oklahoma,10872.0,134804456.1277601,134.8
Peru,40.7593,-86.0756,United States,Indiana,10862.0,4679933.345568848,4.68
Malvern,34.3734,-92.8205,United States,Arkansas,10859.0,318889991.4225344,318.89
Wantage,41.2431,-74.6258,United States,New Jersey,10858.0,64597773.66138244,64.6
Kapaa,22.091,-159.3521,United States,Hawaii,10846.0,92885104.79060212,92.89
Danville,39.7584,-86.5019,United States,Indiana,10842.0,101509098.3235138,101.51
Lake Monticello,37.921,-78.3295,United States,Virginia,10834.0,197742802.94211388,197.74
Atchison,39.5625,-95.1367,United States,Kansas,10834.0,78255741.73239815,78.26
Van Wert,40.8651,-84.5879,United States,Ohio,10828.0,1875165.313027266,1.88
Martin,36.3385,-88.8513,United States,Tennessee,10823.0,125608110.16936044,125.61
Hudson,28.3595,-82.6894,United States,Florida,10821.0,3808452.5972017474,3.81
Montgomery,39.2496,-84.3458,United States,Ohio,10816.0,240660030.8388049,240.66
Holmen,43.9706,-91.2654,United States,Wisconsin,10806.0,14743315.583784094,14.74
Bolivar,37.6059,-93.4175,United States,Missouri,10780.0,294108793.72488564,294.11
Raymond,43.0322,-71.1994,United States,New Hampshire,10773.0,11891883.878470773,11.89
DeForest,43.2301,-89.3431,United States,Wisconsin,10767.0,90074531.72137946,90.07
Russellville,34.5055,-87.7283,United States,Alabama,10767.0,279074064.23095876,279.07
Jackson,43.472,-110.7746,United States,Wyoming,10748.0,189221448.9944175,189.22
Freeport,28.9453,-95.3601,United States,Texas,10738.0,19207846.801533524,19.21
Riverton,43.0421,-108.4144,United States,Wyoming,10733.0,15808380.288197111,15.81
Vidalia,32.2125,-82.4019,United States,Georgia,10732.0,178288707.03878033,178.29
Edwards,39.6215,-106.6184,United States,Colorado,10721.0,1181189.5332705628,1.18
Milton,44.6429,-73.1538,United States,Vermont,10720.0,247569990.16130885,247.57
Pleasanton,28.9642,-98.4957,United States,Texas,10706.0,74845044.19287728,74.85
Sonoma,38.2902,-122.4598,United States,California,10702.0,115580348.29205716,115.58
Malibu,34.037,-118.7839,United States,California,10698.0,87021921.25031435,87.02
Tarboro,35.9046,-77.5563,United States,North Carolina,10696.0,215137444.5788787,215.14
Maryville,40.3428,-94.8702,United States,Missouri,10691.0,303399552.15195835,303.4
Bogalusa,30.7812,-89.8633,United States,Louisiana,10689.0,303319419.34778535,303.32
Hartford,43.6644,-72.3865,United States,Vermont,10687.0,13994281.418767145,13.99
Corning,42.147,-77.0561,United States,New York,10685.0,177723.79989624023,0.18
Newberry,34.2813,-81.601,United States,South Carolina,10682.0,30191602.49275509,30.19
Victoria,44.8634,-93.6585,United States,Minnesota,10681.0,73924471.88617599,73.92
Lexington,40.7779,-99.7461,United States,Nebraska,10662.0,233113539.31431255,233.11
Monroe,42.603,-89.6381,United States,Wisconsin,10622.0,225500619.6945381,225.5
Mount Airy,36.5083,-80.6155,United States,North Carolina,10621.0,323981736.06899744,323.98
Nanticoke,41.2005,-76.0003,United States,Pennsylvania,10606.0,77657988.80728239,77.66
Camden,33.5672,-92.8467,United States,Arkansas,10587.0,57497362.29987967,57.5
Cottage Grove,43.796,-123.0573,United States,Oregon,10583.0,4507.255107685163,0.0
Fairview,37.6758,-122.0473,United States,California,10583.0,28650655.314941045,28.65
Alachua,29.7779,-82.4832,United States,Florida,10570.0,272139251.992941,272.14
Airway Heights,47.6459,-117.5792,United States,Washington,10570.0,476755.86546307727,0.48
Millington,35.335,-89.8991,United States,Tennessee,10558.0,230921792.4541046,230.92
Pella,41.4052,-92.9189,United States,Iowa,10556.0,42165952.80699431,42.17
Le Mars,42.781,-96.1733,United States,Iowa,10549.0,7477314.0735979555,7.48
Monument,39.0736,-104.8467,United States,Colorado,10548.0,1272055.5173423616,1.27
Sweetwater,32.4692,-100.4092,United States,Texas,10546.0,31506865.847764578,31.51
Excelsior Springs,39.339,-94.24,United States,Missouri,10546.0,190635748.85136512,190.64
Fairview,45.5469,-122.439,United States,Oregon,10515.0,28650655.314941045,28.65
Stansbury Park,40.6356,-112.3054,United States,Utah,10512.0,5031411.907276467,5.03
Kearney,39.355,-94.3599,United States,Missouri,10491.0,16192711.862596128,16.19
Bonham,33.588,-96.1901,United States,Texas,10485.0,153863638.11309034,153.86
Shelton,47.2186,-123.1121,United States,Washington,10484.0,242724019.25874215,242.72
Bellmead,31.6026,-97.0897,United States,Texas,10480.0,76715098.55651379,76.72
Ontario,43.2408,-77.314,United States,New York,10477.0,17934058.451066833,17.93
Española,36.0044,-106.0686,United States,New Mexico,10473.0,1479077.074816116,1.48
Palatka,29.6493,-81.6705,United States,Florida,10471.0,277635900.70776355,277.64
Bluffton,40.7424,-85.173,United States,Indiana,10461.0,193227177.29452056,193.23
Waimea,20.0124,-155.6381,United States,Hawaii,10458.0,63729061.43411973,63.73
Pleasant Hill,41.5867,-93.4953,United States,Iowa,10456.0,76249783.91765764,76.25
Standish,43.7811,-70.5684,United States,Maine,10452.0,2049241.9165447163,2.05
Portage,43.5489,-89.4658,United States,Wisconsin,10450.0,518.1567077636719,0.0
Valley,32.8088,-85.181,United States,Alabama,10442.0,310501919.24329704,310.5
Silverton,45.003,-122.7808,United States,Oregon,10439.0,30719662.107833907,30.72
Lovejoy,33.4426,-84.3177,United States,Georgia,10429.0,190671375.80026156,190.67
Rifle,39.5362,-107.7729,United States,Colorado,10420.0,21948513.667586364,21.95
Wabash,40.8034,-85.8301,United States,Indiana,10417.0,181407.76931762695,0.18
Smithville,39.3919,-94.5747,United States,Missouri,10416.0,130419153.63971014,130.42
Fairmont,43.6441,-94.4621,United States,Minnesota,10411.0,44014.35790791232,0.04
Waterford,39.7415,-74.8207,United States,New Jersey,10411.0,247852117.88897228,247.85
Cadillac,44.2493,-85.4164,United States,Michigan,10400.0,0.0,0.0
Kennett,36.2403,-90.0481,United States,Missouri,10383.0,18076945.68454859,18.08
Galion,40.7385,-82.7792,United States,Ohio,10378.0,85367542.68878834,85.37
Plymouth,41.3483,-86.3187,United States,Indiana,10369.0,70.7134017944336,0.0
Shasta Lake,40.679,-122.3775,United States,California,10361.0,104234154.13407028,104.23
Arkadelphia,34.1253,-93.0729,United States,Arkansas,10354.0,304369655.4811418,304.37
Fairview,33.1399,-96.6117,United States,Texas,10354.0,28650655.314941045,28.65
Garden City,32.0867,-81.1773,United States,Georgia,10352.0,23759634.33735106,23.76
Alexandria,38.9621,-84.3859,United States,Kentucky,10322.0,106278708.03861666,106.28
Newport,44.6242,-124.0513,United States,Oregon,10319.0,60574779.42734831,60.57
Berwick,41.0555,-76.2492,United States,Pennsylvania,10318.0,7449530.767195577,7.45
Geneseo,42.8038,-77.7783,United States,New York,10317.0,0.0,0.0
London,39.8935,-83.4375,United States,Ohio,10316.0,66461155.10220671,66.46
Paris,36.2933,-88.3065,United States,Tennessee,10311.0,194661062.4640821,194.66
Raymondville,26.4759,-97.7769,United States,Texas,10301.0,19421031.296242923,19.42
Versailles,38.0486,-84.7258,United States,Kentucky,10297.0,310399893.0579111,310.4
Fort Madison,40.6207,-91.3509,United States,Iowa,10293.0,141227901.95261142,141.23
Lenoir City,35.8111,-84.2818,United States,Tennessee,10291.0,293366360.8884671,293.37
Tremonton,41.7187,-112.189,United States,Utah,10273.0,39058826.74247955,39.06
Carroll,42.0699,-94.8646,United States,Iowa,10270.0,10123265.616669696,10.12
Rockport,28.029,-97.0722,United States,Texas,10265.0,28120780.157365356,28.12
Alpine,40.4629,-111.7724,United States,Utah,10260.0,16970358.12009078,16.97
Milton,30.6286,-87.0522,United States,Florida,10254.0,247569990.16130885,247.57
Robstown,27.794,-97.6692,United States,Texas,10246.0,5689411.598262504,5.69
Rotonda,26.8844,-82.2791,United States,Florida,10233.0,81823140.20469588,81.82
Milford,40.4291,-75.4153,United States,Pennsylvania,10217.0,85131815.65437037,85.13
Highland,38.7602,-89.6812,United States,Illinois,10215.0,50487934.659931846,50.49
Cordele,31.9563,-83.7694,United States,Georgia,10210.0,188780411.9339843,188.78
Columbia,40.0347,-76.4944,United States,Pennsylvania,10203.0,206466135.0833289,206.47
